device_id,timestamp,x,y
62300,1453885278,2533,6103
62300,1453885284,2504,6112
16422,1454151108,3492,5492
16422,1454151488,3408,5478
26617,1454148258,3246,6249
26617,1454148282,3244,6256
26617,1454148820,3244,6256
26617,1454150137,3246,6249
5746,1453723262,2910,5598
5746,1453723740,2910,5598
5746,1453725276,2883,5557
3097,1453801212,3142,6092
3097,1453801928,3160,6094
7525,1454169368,2624,5927
7525,1454169451,2621,5902
56709,1453735172,3195,6507
56709,1453735819,3186,6509
56709,1453736138,3178,6515
56709,1453737126,3178,6523
3049,1453835113,2331,6655
3049,1453835599,2331,6655
50345,1454250842,2543,6576
50345,1454250858,2542,6568
49617,1453730686,3218,6118
49617,1453730717,3221,6123
15725,1454169967,2608,5666
15725,1454170037,2232,6315
15725,1454170196,2617,5631
15725,1454170749,2612,5650
15725,1454172996,2585,5644
26617,1453747753,3246,6249
3049,1453734723,2340,6652
3049,1453735447,2308,6655
3049,1453736904,2302,6653
3049,1453736932,2308,6655
16422,1454246578,3441,5474
16422,1454246813,3463,5495
26617,1454246121,3219,6241
10652,1454248785,2765,6356
25860,1454243120,3278,5534
25860,1454243147,3278,5534
25860,1454243159,3206,5511
25860,1454243729,3343,5619
25860,1454243733,3408,5618
25860,1454243891,3461,5663
25860,1454244203,3544,5689
25860,1454244260,3673,5786
25860,1454244975,3626,5912
25860,1454245191,3541,5939
55609,1453835344,3059,6614
55609,1453835927,3016,6618
55609,1453836207,3075,6605
39097,1454168408,3515,6294
39097,1454168934,3510,6297
3049,1453874194,2331,6655
3049,1453874256,2285,6647
10861,1453829802,3019,6155
10861,1453830553,3127,6223
10861,1453830769,3186,6258
56709,1454157143,3211,6429
56709,1454158167,3211,6430
56709,1454158744,3211,6429
25028,1454261375,3892,6145
55609,1453734456,2989,6605
55609,1453734720,2988,6606
62588,1454212978,2799,5759
26613,1453827782,3159,6569
26613,1453828034,3192,6581
26613,1453828052,3158,6586
53355,1453893208,3281,6515
31372,1454277324,3081,6379
47496,1453840226,3331,6338
47496,1453840417,3329,6275
62978,1454166572,3278,5534
62978,1454166591,3249,5500
62978,1454167129,3373,5525
62978,1454167398,3249,5500
62978,1454167979,3279,5534
62978,1454168832,3249,5500
5746,1454173705,3107,5588
5746,1454175564,3043,5575
63138,1454188722,61612,-7081
20487,1453717528,2932,6322
20487,1453719379,2925,6325
20487,1453719509,2932,6323
20487,1453719532,2932,6322
26617,1454260609,3211,6241
26617,1454260725,3211,6241
26617,1454260842,3219,6241
26617,1454260861,3211,6241
26617,1454261099,3217,6240
26617,1454261113,3235,6249
26617,1454261322,3217,6240
61235,1454156982,3352,6193
61235,1454158217,3344,6184
61235,1454158593,3351,6193
22287,1453827857,2543,6252
52911,1453709426,2994,5838
52911,1453709763,3074,5953
52911,1453710319,3061,6127
52911,1453710405,3061,6130
52911,1453710444,3035,6183
52911,1453710907,3018,6225
52911,1453711387,2817,6251
52911,1453711563,2723,6261
52911,1453711600,2729,6257
52911,1453712108,2629,6258
8751,1453738452,3150,5755
8751,1453741139,3092,5776
44934,1453825682,3004,8365
23248,1453709840,3329,6320
23248,1453711471,3336,6316
56709,1453721173,3211,6430
42872,1454266364,2944,6258
10861,1454166629,3361,6735
10861,1454166720,3361,6732
10861,1454167034,3361,6732
10861,1454168139,3365,6685
2824,1453878092,3188,6505
2824,1453878345,3188,6505
2824,1453878448,3188,6505
2824,1453878513,3188,6505
2824,1453878557,3188,6505
2824,1453878720,3188,6505
2824,1453880187,3188,6505
2824,1453880878,3188,6505
62978,1453743764,3468,5776
62300,1453710839,2526,6100
62300,1453711579,2563,6098
62300,1453711948,2507,6110
25028,1453828302,3898,6145
25028,1453828544,3895,6143
25028,1453828667,3895,6143
25028,1453828686,3892,6145
25028,1453829463,3892,6145
25028,1453829884,3886,6143
25028,1453830003,3943,6144
25028,1453830107,3895,6143
25028,1453830833,3903,6148
34028,1453731809,3122,6229
34028,1453733229,3122,6229
34028,1453733281,3138,6223
2824,1453799285,3128,6364
2824,1453799380,3128,6367
2824,1453799452,3120,6309
2824,1453800046,3005,6269
2824,1453800306,2923,6213
2824,1453800389,2923,6208
2824,1453801377,2818,6092
2824,1453802376,2770,6085
18355,1454158520,2973,4816
14759,1454162709,1776,7150
63138,1454162976,2970,5499
63138,1454163843,3008,5615
63138,1454164266,2957,5490
63138,1454165091,3011,5710
63138,1454165139,3008,5649
15725,1454166050,2706,5763
15725,1454167183,2585,5644
15725,1454167209,2608,5666
15725,1454167306,2617,5632
15725,1454167865,2616,5636
15725,1454168636,2585,5644
32642,1453900531,4173,6429
32642,1453900673,4130,6449
52911,1453710152,3081,6099
52911,1453710640,3015,6230
52911,1453710943,3018,6225
59727,1453711010,5417,6559
24183,1454101444,3015,6233
24183,1454103704,2883,6509
24183,1454104476,2949,6346
24183,1454104755,2934,6344
16422,1453827724,3389,5483
16422,1453829566,3337,5443
26617,1453828336,3235,6249
26617,1453828982,3235,6249
26715,1453716078,3393,6134
26715,1453719000,3341,6159
26715,1453719051,3341,6158
26715,1453719163,3342,6122
50195,1454125364,2878,5943
23248,1453805418,3329,6320
25167,1454250009,2795,6350
29352,1453800657,2429,7031
29352,1453801090,2360,7073
29352,1453801940,2339,6981
29352,1453801966,2317,6981
29352,1453802130,2260,6974
47279,1453809139,3339,6103
47279,1453809493,3339,6103
47279,1453809506,3286,6078
62300,1453885795,2526,6100
62300,1453885948,2563,6098
62300,1453887660,2507,6110
23248,1453720759,3336,6316
23248,1453723123,3329,6320
23248,1453723124,3329,6320
56709,1454214701,3188,6421
62300,1453709826,2533,6103
62300,1453711771,2526,6100
47496,1453899633,3369,6382
47496,1453901802,3377,6375
26715,1453890405,3358,6130
26715,1453890494,3393,6134
56015,1453891860,2729,6369
56015,1453892092,2729,6369
47316,1453893099,3383,6216
47316,1453893110,3375,6210
47316,1454173441,3402,6214
47316,1454176228,3383,6216
35379,1454249379,3442,5984
35379,1454249425,3452,5992
35379,1454250136,3360,6091
35379,1454250355,3280,6255
42872,1454102768,2864,6305
26381,1454101432,3005,6269
26381,1454102470,2779,6338
16422,1454157628,3411,5616
16422,1454157745,3414,5618
16422,1454158496,3414,5618
35411,1453738076,3719,6357
35411,1453740834,3713,6357
25860,1453835072,2705,4070
25860,1453835414,2743,3976
25860,1453836474,2743,3976
25860,1453836538,2743,3976
25860,1453836619,2610,4076
25860,1453837864,2743,3976
23172,1454185106,3114,6465
23172,1454185252,3066,6487
1070,1453906553,2464,6555
25167,1453743286,2797,6359
3049,1454255577,2331,6655
16009,1453712478,4345,6752
16009,1453712982,4345,6752
16009,1453713102,4342,6747
16009,1453713180,4342,6747
16009,1453714027,4342,6747
16009,1453714132,4345,6752
16009,1453715176,4342,6747
16009,1453715371,4342,6747
16009,1453715505,4349,6769
16009,1453715534,4345,6752
16009,1453715558,4342,6747
14759,1453734082,1776,7150
63138,1453734344,3011,5649
15725,1454170080,2608,5666
15725,1454170816,2608,5666
46850,1454101633,2487,6382
46850,1454103407,2235,6404
3049,1454161218,2279,6630
3049,1454161928,2313,6664
55609,1454159025,2988,6606
55609,1454159066,2992,6611
25028,1453841107,3898,6145
56709,1453900189,3211,6430
56709,1453901176,3188,6421
56709,1453901601,3188,6421
40921,1453815201,3793,6004
63662,1454166311,3207,6879
63662,1454166549,3207,6879
63662,1454166775,3207,6879
63662,1454167332,3207,6879
63662,1454167933,3207,6879
63662,1454168539,3207,6879
63662,1454169133,3207,6879
63662,1454169172,3207,6879
63662,1454169212,3207,6879
63662,1454169366,3207,6879
1738,1454167284,2795,5652
1738,1454167700,2795,5652
63662,1454270859,12243,-16131
63662,1454270956,13151,-16324
63662,1454272063,12238,-17232
63662,1454273094,11953,-18319
63662,1454273100,11899,-18300
63662,1454273885,11884,-18564
47279,1454249948,3325,6113
47279,1454250015,3325,6128
47279,1454250145,3325,6130
47279,1454250701,3325,6128
47279,1454250934,3312,6089
39097,1453694484,2734,5788
39097,1453694551,2686,5740
39097,1453694621,2686,5736
39097,1453694898,2687,5728
39097,1453694975,2671,5728
39097,1453695839,2684,5729
39097,1453696122,2617,5699
39097,1453696676,2523,5536
10861,1454125497,3385,6682
10861,1454125840,3385,6682
10861,1454126092,3478,6714
25860,1453734188,2022,6913
33087,1454187687,5217,8112
62978,1453752077,3454,5814
62978,1453753630,3480,5712
62978,1453754097,3320,5712
62978,1453754727,3165,5860
62978,1453754938,3224,5943
62978,1453755141,3184,5983
62978,1453755363,3126,6110
35379,1453741475,3277,6253
2715,1454241831,3084,6443
2715,1454241871,3075,6467
18355,1453803305,3405,5678
31372,1453816116,2934,6344
5969,1454169035,2084,6377
5969,1454169528,2084,6373
23172,1454168768,3114,6465
25028,1453704801,3895,6145
25028,1454213758,3897,6145
18355,1453711748,3405,5678
15725,1454189223,2724,5760
7540,1453804357,3168,6224
7540,1453804374,3175,6225
7540,1453804912,3162,6234
26715,1453799075,2745,3470
26715,1453799338,2837,3625
26715,1453799533,2932,3881
26715,1453799741,2883,4123
26715,1453800506,3020,4916
26715,1453800727,3048,5075
26715,1453795817,3109,1105
26715,1453796113,3295,1158
26715,1453796304,2870,1315
26715,1453796503,2866,1450
26715,1453796651,2750,1569
26715,1453798676,2521,3443
56015,1453797723,2758,6371
62978,1454256412,2958,5480
62978,1454256527,2969,5496
62978,1454257670,2986,5712
62978,1454257765,2986,5712
62978,1454258822,2997,5680
62978,1454258886,2992,5685
51328,1454173291,3414,5945
51328,1454173348,3414,5945
50345,1454166121,2864,6297
50345,1454166208,2864,6305
50345,1454166270,2944,6257
50345,1454166291,2944,6264
50345,1454167235,2817,6248
50345,1454167364,2723,6261
50345,1454167790,2542,6372
50345,1454168232,2466,6509
50345,1454169168,2442,6493
50345,1454169301,2439,6489
50345,1454169571,2457,6494
55609,1454252566,2979,6606
55609,1454253396,2992,6611
55609,1454253728,2984,6637
55609,1454253748,2992,6627
55609,1454255269,3088,6559
55609,1454255346,2979,6606
42872,1453825050,3005,6269
10652,1454212884,3162,6234
10652,1454213622,3015,6225
10652,1454214047,2864,6305
9536,1453731280,2936,6362
9536,1453731639,2959,6315
9536,1453731773,2995,6280
9536,1453732263,2923,6205
25028,1453802435,2496,6441
25028,1453802471,2518,6429
25028,1453804031,2527,6437
25028,1453804912,2521,6397
25028,1453805251,2518,6429
49617,1453798841,3775,5810
52911,1453814594,2601,6258
62300,1453813728,2526,6100
62300,1453816002,2526,6100
62300,1453816374,2507,6110
62300,1453816564,2526,6100
20487,1453806958,2994,6077
20487,1453806988,2995,6076
20487,1453809312,2994,6077
20487,1453809324,2995,6076
20487,1453809340,3023,6077
20487,1453809370,2994,6077
20487,1453809528,2926,6026
20487,1453809535,2926,6026
52911,1454120849,3425,6226
52106,1453717395,3481,5674
29352,1453819122,2448,7034
29352,1453819134,2435,7016
29352,1453819609,2387,6940
65336,1453834981,2657,6119
65336,1453835770,3020,6249
55609,1454266779,2992,6611
22287,1453783985,2524,6257
16422,1453803435,3525,5542
26617,1453802626,3217,6240
26617,1453803055,3217,6240
26617,1453804907,3217,6240
26617,1453804919,3217,6240
26617,1453805841,3235,6249
26617,1453704883,3235,6249
23248,1453734158,3035,6183
23248,1453734178,3035,6182
23248,1453734456,3061,6130
23248,1453735073,3034,5918
23248,1453735379,2990,5865
50345,1453716278,2843,6527
61235,1453901320,3298,6184
40634,1454252078,2508,6279
15725,1454194668,2744,5759
1738,1454272623,2756,5678
24183,1454250293,2571,6376
24183,1454250749,2897,6291
65336,1454164514,2794,6180
1905,1453730597,3663,6134
1905,1453730765,3663,6134
1905,1453730773,3683,6152
1905,1453730777,3663,6134
1905,1453730789,3663,6134
1905,1453730940,3683,6152
1905,1453730994,3678,6144
1905,1453733781,3663,6134
30789,1454166331,3171,6215
30789,1454167973,3163,6238
30789,1454168705,3161,6230
8484,1453879378,2419,6598
23248,1453902363,3329,6320
23248,1453902378,3322,6320
23248,1453903052,3335,6315
49487,1453716985,3114,6148
49487,1453717564,3109,6157
8751,1454180447,3161,5738
8751,1454180556,3069,5756
8751,1454181041,3161,5739
8751,1454181124,3162,5742
8751,1454182636,3162,5742
8751,1454182927,3162,5742
8751,1454183008,3117,5758
8751,1454183271,3161,5738
15725,1453697166,2771,5805
15725,1453697700,2798,5856
15725,1453697775,2820,5876
5969,1454102603,2072,6404
31296,1454276332,3280,6255
31296,1454276851,3279,6247
24183,1453688593,3060,6335
24183,1453689089,3186,6255
25028,1453710532,3769,5846
25028,1453712071,3928,5878
25028,1453712222,3896,5867
25028,1453712226,3944,5869
25028,1453712355,3944,5869
33087,1454244825,4967,4013
33087,1454244869,5007,4216
29684,1454252382,2666,5081
56015,1453752888,2974,6652
56015,1453753052,2988,6653
39097,1454167478,3484,6321
39097,1454168361,3510,6297
47316,1453788471,3383,6216
47316,1453788527,3375,6210
47316,1453788789,3376,6210
24792,1453878277,3417,6006
35411,1454182103,3701,6352
35411,1454182987,3719,6346
5969,1454188927,2110,6396
2715,1453735612,2886,6155
2715,1453736476,2956,6165
1070,1454152318,2489,6560
26617,1453784340,3246,6249
30789,1454184724,2981,5841
30789,1454184776,2964,5845
30789,1454185015,2981,5841
30789,1454186441,3000,5857
30789,1454186472,3022,5838
32147,1454184278,3397,5801
32147,1454185092,3361,5792
5113,1454176426,3052,6197
62300,1454277094,2954,5330
62300,1454277244,2954,5330
23172,1454192605,3066,6487
9536,1453801021,2833,6455
9536,1453801381,2812,6446
9536,1453801453,2812,6446
16009,1453716358,4348,6731
16009,1453716411,4345,6752
16009,1453716535,4346,6732
16009,1453717113,4342,6747
16009,1453717246,4349,6769
16422,1453712192,3389,5483
26617,1453709252,3217,6240
26617,1453709438,3235,6249
26381,1453738410,3084,6144
26381,1453738492,3093,6135
2824,1453813350,3052,6213
2824,1453814591,3060,6199
2824,1453815072,3059,6191
2824,1453815165,3060,6199
62978,1454166328,3249,5500
62978,1454166917,3278,5534
62978,1454168563,3279,5534
62978,1454168610,3249,5500
62978,1454169031,3373,5525
62978,1454169171,3249,5500
10861,1454256241,3975,6465
10861,1454256712,3593,6518
10861,1454256730,3593,6518
10861,1454257283,3478,6702
10861,1454257341,3469,6677
10861,1454257918,3356,6819
10861,1454258059,3361,6736
10861,1454258085,3361,6732
10861,1454258555,3361,6732
10861,1454258736,3361,6732
10861,1454258801,3361,6732
10861,1454259426,3361,6736
25167,1453716351,2795,6362
25167,1453717182,2800,6355
35379,1453716339,3591,5914
35379,1453716552,3579,5917
35379,1453716574,3582,5921
35379,1453716602,3579,5917
35379,1453716946,3579,5917
35379,1453718594,3602,5912
35379,1453719008,3602,5912
58546,1453718288,2958,6312
47279,1453741370,3761,6006
10652,1453780819,3213,6256
26381,1453825049,2628,6559
778,1453813976,2755,5697
49617,1453816783,3335,6053
8484,1453813356,2361,6619
8484,1453814619,2403,6604
8484,1453814868,2412,6612
62588,1453814094,2803,5725
62588,1453814218,2824,5781
62588,1453814439,2796,5778
34028,1453815131,3122,6229
59829,1454243666,2558,5814
47279,1453717529,3325,6128
47279,1453718027,3325,6130
47279,1453719191,3325,6130
47279,1453719415,3286,6078
26381,1454181204,2634,6555
52911,1454133696,3378,6220
52911,1454133743,3388,6227
52911,1454133953,3381,6224
52911,1454136311,2723,6261
61235,1454174831,3352,6193
61235,1454174921,3344,6184
61235,1454175018,3352,6193
61235,1454175169,3355,6193
61235,1454175406,3344,6184
61235,1454175641,3340,6179
61235,1454175702,3334,6190
8484,1453879607,2409,6583
30789,1454191805,3000,5857
30789,1454193414,3000,5857
30789,1454193466,3000,5857
30789,1454194079,3000,5857
30789,1454194455,3000,5857
32147,1454192955,3405,5806
7525,1454193839,2665,5886
10861,1454166597,3361,6732
10861,1454166767,3361,6735
10861,1454167602,3385,6682
10861,1454167648,3380,6681
10861,1454168157,3362,6688
25860,1453860212,3046,4965
25860,1453861026,3072,5205
25860,1453861048,3057,5223
47279,1454169509,4740,5874
10861,1453694618,3477,6676
10861,1453694866,3278,6554
10861,1453695537,3183,6279
10861,1453695818,3192,6252
10861,1453696068,3193,6252
10861,1453696456,3127,6224
10861,1453696577,3092,6206
10861,1453696765,3035,6182
10861,1453696958,3004,6157
40921,1453888924,3752,6018
8751,1454249102,3149,5755
8751,1454249175,3069,5756
8751,1454249194,3100,5772
8751,1454249684,3092,5776
8751,1454249757,3100,5772
35379,1453715552,3489,5942
9536,1453814029,2847,6455
1905,1453814042,3663,6134
1905,1453815131,3678,6144
1905,1453815212,3663,6134
1905,1453816550,3683,6152
56015,1454248806,2974,6652
56015,1454249352,2988,6653
56015,1454249924,2974,6652
56709,1454150457,3188,6421
56709,1454150897,3218,6429
33087,1454162554,-83,12959
65336,1454158834,2798,6163
20487,1453742790,2928,5934
47496,1454177212,3414,6393
47496,1454179257,3376,6379
62978,1454191828,3322,5502
62978,1454192063,3332,5503
18355,1454106213,3030,6692
18355,1454107930,2960,6483
18355,1454108009,2927,6450
20487,1454166999,2944,5950
20487,1454167188,2944,5950
20487,1454167220,2944,5950
20487,1454167421,2925,5945
20487,1454168674,2943,5936
1070,1453800054,2450,6541
1070,1453800923,2463,6545
1070,1453801088,2451,6552
35379,1454125914,3258,6255
35379,1454126230,3258,6255
32642,1453725452,3852,6177
32642,1453726300,3842,6168
33087,1453735656,2853,6483
16341,1453813468,3002,6615
16341,1453815449,2979,6606
5746,1453815008,2910,5598
24792,1453885354,3432,6028
15725,1454162655,2724,5760
15725,1454162666,2747,5758
15725,1454163525,2747,5758
15725,1454164315,2621,5723
15725,1454171683,2616,5636
15725,1454173131,2641,5701
15725,1454173142,2232,6315
56709,1454149238,3211,6429
56709,1454149677,3208,6427
56709,1454150924,3211,6429
56709,1454150965,3218,6388
56709,1454151195,3211,6429
30789,1454188256,3000,5857
30789,1454188860,3022,5838
30789,1454190067,3013,5845
50345,1454191641,2442,6493
50345,1454192049,2442,6493
50345,1454192786,2442,6493
50345,1454192866,2439,6489
50345,1454193318,2439,6489
50345,1454194233,2442,6493
50345,1454194255,2439,6489
30789,1454188057,3000,5857
30789,1454188074,2973,5841
30789,1454190022,3000,5857
30789,1454190641,3000,5857
30789,1454190966,3000,5857
15725,1453735762,2821,6353
15725,1453736685,2831,6338
47496,1453725258,3350,6379
5113,1454179321,2374,6012
5113,1454180166,2450,6006
5113,1454180188,2459,5989
23248,1453788057,3074,5952
23248,1453788333,3075,6029
23248,1453788756,3061,6130
23248,1453788874,3035,6182
23248,1453789258,3052,6197
23248,1453789380,3092,6208
50345,1454166311,2944,6257
50345,1454166832,2923,6205
50345,1454168077,2458,6422
50345,1454168266,2466,6505
50345,1454169207,2439,6489
50345,1454169407,2433,6479
50345,1454169428,2464,6493
5746,1454155007,2946,5449
47316,1453816681,3383,6216
25028,1454180312,3892,6145
9536,1453878725,2923,6208
9536,1453878894,2944,6258
9536,1453880803,2755,6463
9536,1453880914,2755,6463
25028,1453719775,3830,5844
25028,1453720269,3909,5839
25028,1453720277,3778,5848
25028,1453721832,3764,6006
25028,1453722325,3877,6146
25028,1453722461,3873,6141
58546,1453714227,3538,6004
58546,1453714238,3538,6017
26715,1453717244,3346,6157
26715,1453717405,3341,6159
26715,1453718520,3341,6159
56015,1453716324,2864,6305
48840,1453716305,3707,6357
48840,1453716490,3717,6367
48840,1453717832,3718,6366
11382,1453717844,3020,6220
40921,1454252246,3793,6004
31372,1453888848,2982,6451
31372,1453889225,2982,6451
31372,1453889662,2959,6436
31372,1453890751,2963,6399
24183,1453821741,3598,6397
15725,1454158801,2744,5759
15725,1454159061,2724,5760
56709,1454178956,3211,6429
63662,1454134299,3278,6554
63662,1454134801,3322,6538
52911,1453882981,2601,6258
52911,1453883021,2629,6258
52911,1453883089,2602,6258
40921,1453797867,3752,6018
40921,1453797891,3784,6017
40921,1453798615,3784,6017
778,1454259962,2783,5693
778,1454262245,2780,5695
56709,1453723522,3208,6427
56709,1453723571,3211,6430
56709,1453723839,3208,6427
56709,1453724384,3218,6388
44934,1454251652,2416,6633
44934,1454251693,2415,6634
53355,1453732967,2494,6615
53355,1453733037,2467,6606
62978,1454190596,3278,5534
62978,1454190747,3344,5513
62978,1454190893,3278,5534
18355,1454176395,3312,1039
24183,1454101475,3004,6244
24183,1454101888,2949,6346
24183,1454104364,2934,6344
8751,1454101523,3161,5739
16422,1453720635,3525,5542
47279,1454191545,3743,6003
8484,1453817295,2415,6600
8484,1453817407,2413,6600
8484,1453819924,2415,6600
9536,1453879351,2864,6297
9536,1453879447,2779,6343
9536,1453880858,2762,6457
8751,1453822419,3100,5772
8751,1453822546,3095,5755
40921,1453718260,3784,6017
42872,1454102796,2864,6297
42872,1454102936,2779,6338
42872,1454103225,2770,6347
42872,1454103747,2764,6357
42872,1454103749,2767,6361
26381,1454101421,3005,6273
26381,1454102434,2779,6341
26381,1454102748,2666,6395
26381,1454102958,2624,6471
26381,1454102978,2624,6472
63662,1454242103,4312,663
63662,1454242422,3501,701
63662,1454243015,4675,129
63662,1454243269,4711,-396
63662,1454244450,4842,-1508
63662,1454244894,4949,-1829
64666,1454162560,3377,6076
64666,1454162707,3280,6255
64666,1454162844,3213,6256
64666,1454162989,3137,6315
64666,1454163247,3021,6304
52580,1453689134,5153,6468
62300,1453882045,2563,6098
62300,1453882118,2504,6112
62300,1453882122,2563,6098
62300,1453883505,2563,6098
62300,1453883649,2528,6101
62300,1453883882,2507,6110
3097,1453817608,3153,6100
35411,1454250261,3719,6346
35411,1454251446,3713,6357
35411,1454251463,3719,6346
35411,1454251910,3701,6331
51328,1454184396,3414,5945
51328,1454184822,3417,5932
51328,1454185176,3414,5945
51328,1454185273,3417,5932
51328,1454185436,3414,5945
51328,1454185654,3417,5932
51328,1454185835,3417,5932
51328,1454185939,3417,5932
5969,1454224882,2092,6357
5969,1454225023,2092,6357
5969,1454225149,2109,6396
5969,1454225530,2080,6377
5969,1454226279,2084,6373
5969,1454227105,2064,6343
13552,1454101556,2425,6089
13552,1454101924,2421,6086
13552,1454101935,2425,6089
49617,1453728160,3132,6406
49617,1453729124,3287,6229
49617,1453730251,3182,6118
62300,1453893951,3103,6215
62300,1453893980,3103,6214
62300,1453894624,3111,6216
62300,1453894701,3111,6216
11382,1454191396,3159,6517
11382,1454191454,3178,6512
11382,1454191831,3158,6513
11382,1454193156,2794,6180
11382,1454193167,2779,6185
11382,1454193552,3008,6017
26715,1454191430,2924,6137
26715,1454191462,2912,6131
26715,1454191800,3036,6169
26715,1454192189,3069,6206
26715,1454192340,3071,6201
26715,1454192505,3087,6197
26715,1454192528,3071,6201
26715,1454192722,3071,6201
44934,1453821305,2680,8312
44934,1453822971,3004,8365
44934,1453823338,2724,8350
44934,1453823668,2750,8333
44934,1453823753,2680,8312
35411,1453820777,3692,6341
35411,1453820827,3713,6357
35411,1453820841,3718,6345
35411,1453822679,3718,6345
35411,1453822928,3700,6350
35411,1453822981,3718,6345
35411,1453823027,3727,6351
35411,1453823884,3719,6357
56709,1453813996,3208,6427
49617,1454260055,3876,5855
49617,1454260364,3862,5823
49617,1454261110,3866,5823
49617,1454261226,3915,5883
49617,1454261368,3866,5823
49617,1454261547,3876,5855
49617,1454261595,3866,5823
49617,1454262188,3915,5883
49617,1454262297,3915,5883
49617,1454262345,3866,5823
49617,1454262460,3915,5883
49617,1454262490,3869,5823
49617,1454262545,3915,5883
8751,1453887583,3161,5739
62588,1453818965,2824,5781
62588,1453819857,2824,5781
33087,1453874000,2847,6607
33087,1453874020,2847,6607
56709,1453745106,3171,6438
56709,1453746299,3208,6427
56709,1453747362,3218,6388
56709,1453747795,3211,6430
56709,1453747813,3218,6429
52580,1453879873,3263,5943
52580,1453879907,3296,5928
52580,1453880003,3296,5928
22287,1454173649,2556,6279
22287,1454174287,2556,6279
61235,1453815231,3167,6131
23248,1453815930,3329,6320
23248,1453816598,3336,6316
16422,1454141384,3389,5483
44934,1453886318,2680,8312
44934,1453888106,2941,8353
44934,1453888197,2724,8350
26613,1453902266,3023,6085
23248,1453723313,3336,6316
23248,1453726424,3328,6320
23248,1453726476,3329,6320
1738,1454242912,2744,5665
55609,1454180734,2992,6611
15725,1453872107,2897,6068
15725,1453872448,2773,6132
5969,1454243967,2092,6357
20487,1454167144,2944,5950
20487,1454167177,2931,5935
20487,1454167200,2915,5936
20487,1454167213,2943,5932
20487,1454167432,2944,5950
20487,1454167757,2915,5938
20487,1454168803,2931,5935
20487,1454168813,2915,5936
7540,1453788318,3175,6225
7540,1453788470,3175,6225
7540,1453791507,3175,6225
32147,1453781706,3361,5792
32147,1453781738,3361,5792
32147,1453782054,3361,5792
32147,1453782067,3373,5815
32147,1453783582,3373,5815
26715,1454166205,3195,6204
26715,1454167722,3198,6209
26715,1454168871,3198,6209
62300,1453716615,2271,6223
31296,1453752473,3267,6247
31296,1453754007,3265,6269
50345,1454188825,2442,6493
50345,1454189079,2439,6489
50345,1454189878,2442,6493
50345,1454191068,2439,6489
52911,1454250062,2629,6258
52911,1454250435,2725,6257
52911,1454250503,2724,6257
52911,1454250593,2723,6261
52911,1454250995,2874,6223
52911,1454251689,3180,6142
52911,1454251706,3180,6142
52911,1454251818,3180,6142
52911,1454251842,3180,6142
52911,1454251933,3180,6141
31296,1454251146,3311,6255
31296,1454251384,3311,6255
61235,1454148596,3344,6184
61235,1454151403,3340,6179
62588,1454260462,2796,5778
62588,1454260556,2824,5781
62588,1454260592,2799,5759
62588,1454262546,2824,5781
62588,1454262582,2831,5768
62588,1454262638,2824,5781
62588,1454262756,2799,5759
25028,1453789169,3898,6145
25028,1453789766,3728,6176
25028,1453789964,3618,6177
25028,1453789965,3618,6177
25028,1453790165,3505,6197
25028,1453791399,2937,6210
50345,1453828066,2439,6489
50345,1453828148,2442,6493
50345,1453828174,2439,6489
50345,1453830541,2457,6494
50345,1453830865,2448,6500
5969,1453836903,2092,6357
10652,1454141781,3219,6287
47316,1453799798,3383,6216
47316,1453800183,3384,6209
47316,1453801486,3375,6210
47316,1453801850,3402,6214
47316,1453801907,3383,6212
40921,1454126072,3752,6018
61235,1454177983,3352,6193
61235,1454178041,3351,6193
61235,1454178356,3354,6203
61235,1454179171,3352,6193
61235,1454179333,3352,6193
63662,1454159113,3284,6548
63662,1454159127,3278,6554
50345,1454174011,2432,6486
50345,1454174069,2457,6494
50345,1454174477,2457,6494
50345,1454174600,2457,6494
25028,1453815029,2480,6508
25028,1453815776,2542,6364
25028,1453816121,2723,6265
25028,1453816591,2937,6210
26617,1453814031,3217,6240
26617,1453814045,3235,6249
47496,1453906282,3350,6379
26617,1453788497,3211,6241
26617,1453788769,3235,6249
26617,1453788806,3235,6249
26617,1453788946,3217,6240
26617,1453789095,3217,6240
26617,1453789110,3235,6249
26617,1453789114,3217,6240
26617,1453789130,3211,6241
26617,1453789243,3235,6249
26617,1453789544,3211,6241
26617,1453791046,3235,6249
26617,1453791211,3211,6241
59829,1453870871,2457,5693
59829,1453870946,2570,5802
59829,1453871364,2544,5698
59829,1453872483,2570,5802
59829,1453873613,2196,5557
59829,1453873782,2488,5711
63662,1454164028,3062,6427
63662,1454165470,3337,6551
16341,1453880744,2986,6639
23248,1453894354,3336,6316
23248,1453894384,3329,6320
44934,1453724375,2396,6630
35411,1453725380,3659,6362
35411,1453725453,3661,6365
35411,1453726436,3661,6365
62588,1453729907,2824,5781
62588,1453730082,2824,5781
1738,1454162351,2558,6534
1738,1453735436,2757,5700
46850,1453737684,2218,6393
46850,1453737928,2216,6388
46850,1453738734,2216,6388
46850,1453739512,2218,6393
46850,1453739536,2216,6388
46850,1453740908,2275,6409
16868,1453780892,3246,6627
16868,1453781369,2964,6704
16868,1453781389,2904,6618
16868,1453781926,2717,6638
16868,1453783043,2726,6597
8751,1453749032,3092,5776
5969,1454159212,2084,6377
5969,1454159354,2048,6383
5969,1454161936,2201,6205
31372,1454167336,2891,6304
